,User_id,Material_name,Module_id,Type,Status,Date
19660,3624, Handout4 PythonProgramming2,'35326',PDF,completed,7/09/21
19661,3624, Handout4 PythonProgramming2,'35326'.,PDF,viewed,7/09/21
19662,3624, Handout 3,'33245'.,PDF,viewed,7/09/21
19663,3624, Handout 2,'33244'.,PDF,viewed,7/09/21
19664,3624, Handout 1,'33243'.,PDF,viewed,7/09/21
19666,3798, Handout 6,'38178'.,PDF,viewed,7/09/21
19667,3798, Handout 5 - Flowcharts,'37315'.,PDF,viewed,7/09/21
19668,3798, Handout4 PythonProgramming2,'35326'.,PDF,viewed,7/09/21
19669,3798, Handout4 PythonProgramming2,'35326',PDF,completed,7/09/21
19670,3798, Handout4 PythonProgramming2,'35326',PDF,completed,7/09/21
19671,3798, Handout4 PythonProgramming2,'35326'.,PDF,viewed,7/09/21
19672,3798, Handout 3,'33245'.,PDF,viewed,7/09/21
19673,3798, Handout 2,'33244'.,PDF,viewed,7/09/21
19674,3798, Handout 1,'33243'.,PDF,viewed,7/09/21
19675,3782, Handout 1,'33243'.,PDF,viewed,7/09/21
19678,3782, Handout 12,'41471'.,PDF,viewed,7/09/21
19679,3782, Handout 11 ,'40817'.,PDF,viewed,7/09/21
19680,3782, Handout 10 Modules,'39916'.,PDF,viewed,7/09/21
19681,3782, Handout 9,'39915'.,PDF,viewed,7/09/21
19682,3782, Handout 9,'39915'.,PDF,viewed,7/09/21
19683,3782, Handout 8 - Functions,'39914'.,PDF,viewed,7/09/21
19684,3782, Handout 7,'38179'.,PDF,viewed,7/09/21
19685,3782, Handout 6,'38178'.,PDF,viewed,7/09/21
19686,3782, Handout 5 - Flowcharts,'37315'.,PDF,viewed,7/09/21
19687,3782, Handout4 PythonProgramming2,'35326',PDF,completed,7/09/21
19688,3782, Handout4 PythonProgramming2,'35326',PDF,completed,7/09/21
19689,3782, Handout4 PythonProgramming2,'35326'.,PDF,viewed,7/09/21
19690,3782, Handout 3,'33245'.,PDF,viewed,7/09/21
19692,3481, Handout 2,'33244'.,PDF,viewed,7/09/21
19693,3481, Handout 1,'33243'.,PDF,viewed,7/09/21
19696,3438, Handout4 PythonProgramming2,'35326'.,PDF,viewed,7/09/21
19697,3638, Handout 12,'41471'.,PDF,viewed,7/09/21
19698,3638, Handout 11 ,'40817'.,PDF,viewed,7/09/21
19699,3638, Handout 10 Modules,'39916'.,PDF,viewed,7/09/21
19700,3638, Handout 9,'39915'.,PDF,viewed,7/09/21
19701,3638, Handout 8 - Functions,'39914'.,PDF,viewed,7/09/21
19702,3638, Handout 7,'38179'.,PDF,viewed,7/09/21
19703,3638, Handout 6,'38178'.,PDF,viewed,7/09/21
19704,3638, Handout 5 - Flowcharts,'37315'.,PDF,viewed,7/09/21
19705,3638, Handout4 PythonProgramming2,'35326',PDF,completed,7/09/21
19706,3638, Handout4 PythonProgramming2,'35326'.,PDF,viewed,7/09/21
19707,3539, Handout 1,'33243'.,PDF,viewed,7/09/21
19708,3539, Handout 1,'33243'.,PDF,viewed,7/09/21
19709,3556, Handout4 PythonProgramming2,'35326'.,PDF,viewed,7/09/21
19710,3480, Handout 5 - Flowcharts,'37315'.,PDF,viewed,7/09/21
19711,3480, Handout4 PythonProgramming2,'35326'.,PDF,viewed,7/09/21
19712,3556, Handout 7,'38179'.,PDF,viewed,7/09/21
19713,3556, Handout 8 - Functions,'39914'.,PDF,viewed,7/09/21
19714,3546, Handout 10 Modules,'39916'.,PDF,viewed,7/09/21
19715,3546, Handout 11 ,'40817'.,PDF,viewed,7/09/21
19719,3387, Handout 11 ,'40817'.,PDF,viewed,7/09/21
19720,3387, Handout 10 Modules,'39916'.,PDF,viewed,7/09/21
19721,3387, Handout 9,'39915'.,PDF,viewed,7/09/21
19722,3552, Handout 9,'39915'.,PDF,viewed,7/09/21
19723,3552, Handout 8 - Functions,'39914'.,PDF,viewed,7/09/21
19724,3552, Handout 7,'38179'.,PDF,viewed,7/09/21
19725,3552, Handout 6,'38178'.,PDF,viewed,7/09/21
19726,3480, Handout4 PythonProgramming2,'35326',PDF,completed,7/09/21
19727,3480, Handout4 PythonProgramming2,'35326',PDF,completed,7/09/21
19728,3480, Handout4 PythonProgramming2,'35326'.,PDF,viewed,7/09/21
19729,3443, Handout4 PythonProgramming2,'35326'.,PDF,viewed,7/09/21
19730,3438, Handout 6,'38178',PDF,completed,7/09/21
19731,3438, Lecture 6 ,'38177',Video,completed,7/09/21
19732,3438, Handout 6,'38178'.,PDF,viewed,7/09/21
19733,3438, Lecture 1,'32094',Video,completed,7/09/21
19734,3438, Handout 1,'33243',PDF,completed,7/09/21
19735,3438, Lecture 2,'33127',Video,completed,7/09/21
19736,3438, Handout 2,'33244',PDF,completed,7/09/21
19737,3438, Handout 3,'33245',PDF,completed,7/09/21
19738,3438, Lecture Materials ,'34050',Other,completed,7/09/21
19741,3438, Lecture 4,'36184',Video,completed,7/09/21
19742,3438, Lecture 5,'37313',Video,completed,7/09/21
19743,3438, Lecture Materials ,'36695',Other,completed,7/09/21
19744,3438, Handout 5 - Flowcharts,'37315'.,PDF,viewed,7/09/21
19745,3438, Handout4 PythonProgramming2,'35326'.,PDF,viewed,7/09/21
19746,3438, Handout4 PythonProgramming2,'35326',PDF,completed,7/09/21
19747,3438, Handout4 PythonProgramming2,'35326',PDF,completed,7/09/21
19748,3438, Handout4 PythonProgramming2,'35326'.,PDF,viewed,7/09/21
19752,3834, Handout 3,'33245',PDF,completed,7/09/21
19753,3834, Handout 3,'33245',PDF,completed,7/09/21
19754,3834, Lecture Materials ,'34050',Other,completed,7/09/21
19755,3834, Lecture 3,'35332',Video,completed,7/09/21
19756,3834, Lecture 4,'36184',Video,completed,7/09/21
19757,3427, Handout 12,'41471'.,PDF,viewed,7/09/21
19758,3834, Lab Materials ,'37338',Other,completed,7/09/21
19759,3834, Dataset 2,'37350',Other,completed,7/09/21
19760,3834, Dataset 1,'37349',Other,completed,7/09/21
19763,3834, Lecture 6 ,'38177',Video,completed,7/09/21
19764,3834, Lecture Materials ,'37336',Other,completed,7/09/21
19765,3834, Handout 6,'38178',PDF,completed,7/09/21
19766,3556, Handout 3,'33245'.,PDF,viewed,7/09/21
19767,3556, Handout 2,'33244'.,PDF,viewed,7/09/21
19768,3480, Handout 3,'33245'.,PDF,viewed,7/09/21
19769,3834, Handout 6,'38178'.,PDF,viewed,7/09/21
19770,3834, Handout 5 - Flowcharts,'37315'.,PDF,viewed,7/09/21
19771,3834, Handout 5 - Flowcharts,'37315',PDF,completed,7/09/21
19775,3834, Handout 5 - Flowcharts,'37315'.,PDF,viewed,7/09/21
19776,3834, Lecture Materials ,'36695',Other,completed,7/09/21
19777,3834, Lecture 5,'37313',Video,completed,7/09/21
19778,3826, Handout4 PythonProgramming2,'35326'.,PDF,viewed,7/09/21
19779,3826, Handout 5 - Flowcharts,'37315'.,PDF,viewed,7/09/21
19780,3387, Handout 8 - Functions,'39914'.,PDF,viewed,7/09/21
19781,3387, Handout 7,'38179'.,PDF,viewed,7/09/21
19784,3403, Handout 7,'38179'.,PDF,viewed,7/09/21
19785,3549, Handout 12,'41471'.,PDF,viewed,7/09/21
19788,3521, Handout 9,'39915'.,PDF,viewed,7/09/21
19789,3615, Handout 12,'41471'.,PDF,viewed,7/09/21
19790,3569, Handout 12,'41471'.,PDF,viewed,7/09/21
19791,3443, Handout 3,'33245'.,PDF,viewed,7/09/21
19792,3443, Handout 2,'33244'.,PDF,viewed,7/09/21
19793,3413, Handout 12,'41471'.,PDF,viewed,6/09/21
19794,3413, Handout 11 ,'40817'.,PDF,viewed,6/09/21
19795,3413, Handout 10 Modules,'39916'.,PDF,viewed,6/09/21
19796,3422, Lecture 8,'39913',Video,completed,6/09/21
19799,3413, Handout 9,'39915'.,PDF,viewed,6/09/21
19800,3413, Handout 8 - Functions,'39914'.,PDF,viewed,6/09/21
19801,3413, Handout 7,'38179',PDF,completed,6/09/21
19802,3413, Handout 7,'38179'.,PDF,viewed,6/09/21
19803,3413, Handout 6,'38178',PDF,completed,6/09/21
19804,3413, Handout 6,'38178'.,PDF,viewed,6/09/21
19805,3413, Handout 6,'38178'.,PDF,viewed,6/09/21
19806,3413, Handout 5 - Flowcharts,'37315',PDF,completed,6/09/21
19807,3460, Handout4 PythonProgramming2,'35326'.,PDF,viewed,6/09/21
19808,3413, Handout 5 - Flowcharts,'37315'.,PDF,viewed,6/09/21
19809,3413, Handout 1,'33243'.,PDF,viewed,6/09/21
19810,3413, Handout 2,'33244',PDF,completed,6/09/21
19811,3413, Handout 3,'33245',PDF,completed,6/09/21
19812,3413, Handout4 PythonProgramming2,'35326',PDF,completed,6/09/21
19813,3413, Handout4 PythonProgramming2,'35326',PDF,completed,6/09/21
19814,3413, Handout4 PythonProgramming2,'35326'.,PDF,viewed,6/09/21
19815,3460, Handout 2,'33244'.,PDF,viewed,6/09/21
19816,3413, Handout 3,'33245'.,PDF,viewed,6/09/21
19817,3460, Handout 3,'33245'.,PDF,viewed,6/09/21
19818,3460, Handout 1,'33243'.,PDF,viewed,6/09/21
19819,3460, Handout 2,'33244'.,PDF,viewed,6/09/21
19820,3460, Handout 2,'33244'.,PDF,viewed,6/09/21
19821,3413, Handout 2,'33244'.,PDF,viewed,6/09/21
19822,3460, Handout 1,'33243'.,PDF,viewed,6/09/21
19823,3889, Handout 12,'41471'.,PDF,viewed,6/09/21
19824,3889, Handout 11 ,'40817'.,PDF,viewed,6/09/21
19825,3889, Handout 10 Modules,'39916'.,PDF,viewed,6/09/21
19826,3889, Handout 9,'39915'.,PDF,viewed,6/09/21
19827,3889, Handout 8 - Functions,'39914'.,PDF,viewed,6/09/21
19828,3889, Handout 7,'38179'.,PDF,viewed,6/09/21
19829,3889, Handout 6,'38178'.,PDF,viewed,6/09/21
19832,3669, Handout 12,'41471'.,PDF,viewed,6/09/21
19833,3889, Handout 5 - Flowcharts,'37315'.,PDF,viewed,6/09/21
19834,3590, Handout 11 ,'40817'.,PDF,viewed,6/09/21
19835,3889, Handout4 PythonProgramming2,'35326',PDF,completed,6/09/21
19836,3889, Handout4 PythonProgramming2,'35326',PDF,completed,6/09/21
19837,3889, Handout4 PythonProgramming2,'35326'.,PDF,viewed,6/09/21
19838,3590, Handout 10 Modules,'39916'.,PDF,viewed,6/09/21
19839,3590, Handout 9,'39915'.,PDF,viewed,6/09/21
19840,3590, Handout 8 - Functions,'39914'.,PDF,viewed,6/09/21
19841,3590, Handout 7,'38179'.,PDF,viewed,6/09/21
19842,3889, Handout 3,'33245'.,PDF,viewed,6/09/21
19843,3889, Handout 3,'33245'.,PDF,viewed,6/09/21
19844,3928, Handout4 PythonProgramming2,'35326'.,PDF,viewed,6/09/21
19845,3928, Lecture 3,'35332',Video,completed,6/09/21
19846,3928, Lecture Materials ,'34050',Other,completed,6/09/21
19847,3590, Handout 6,'38178'.,PDF,viewed,6/09/21
19848,3590, Handout 6,'38178'.,PDF,viewed,6/09/21
19849,3590, Handout 5 - Flowcharts,'37315'.,PDF,viewed,6/09/21
19850,3590, Handout4 PythonProgramming2,'35326'.,PDF,viewed,6/09/21
19851,3590, Handout 3,'33245'.,PDF,viewed,6/09/21
19852,3590, Handout 2,'33244'.,PDF,viewed,6/09/21
19853,3826, Handout 10 Modules,'39916'.,PDF,viewed,6/09/21
19854,3590, Handout 2,'33244'.,PDF,viewed,6/09/21
19855,3590, Handout 1,'33243'.,PDF,viewed,6/09/21
19856,3655, Handout 8 - Functions,'39914'.,PDF,viewed,6/09/21
19857,3590, Handout 1,'33243'.,PDF,viewed,6/09/21
19858,3826, Handout 9,'39915'.,PDF,viewed,6/09/21
19859,3826, Handout 8 - Functions,'39914'.,PDF,viewed,6/09/21
19860,3443, Handout 2,'33244'.,PDF,viewed,6/09/21
19861,3443, Handout 1,'33243'.,PDF,viewed,6/09/21
19862,3443, Handout 1,'33243'.,PDF,viewed,6/09/21
19863,3826, Handout 7,'38179'.,PDF,viewed,6/09/21
19864,3826, Handout 6,'38178'.,PDF,viewed,6/09/21
19865,3502, Handout 9,'39915'.,PDF,viewed,6/09/21
19866,3909, Handout 11 ,'40817'.,PDF,viewed,6/09/21
19867,3826, Handout 5 - Flowcharts,'37315'.,PDF,viewed,6/09/21
19868,3480, Handout 2,'33244'.,PDF,viewed,6/09/21
19869,3807, Handout 6,'38178'.,PDF,viewed,6/09/21
19870,3807, Lecture 6 ,'38177',Video,completed,6/09/21
19871,3807, Handout 5 - Flowcharts,'37315'.,PDF,viewed,6/09/21
19872,3807, Handout4 PythonProgramming2,'35326',PDF,completed,6/09/21
19873,3807, Handout4 PythonProgramming2,'35326',PDF,completed,6/09/21
19874,3807, Handout4 PythonProgramming2,'35326'.,PDF,viewed,6/09/21
19875,3480, Handout 1,'33243'.,PDF,viewed,6/09/21
19876,3807, Handout 3,'33245'.,PDF,viewed,6/09/21
19877,3807, Handout 1,'33243'.,PDF,viewed,6/09/21
19878,3807, Handout 1,'33243'.,PDF,viewed,6/09/21
19879,3807, Handout 2,'33244'.,PDF,viewed,6/09/21
19881,3807, Handout 7,'38179'.,PDF,viewed,6/09/21
19882,3807, Handout 8 - Functions,'39914'.,PDF,viewed,6/09/21
19883,3807, Handout 9,'39915'.,PDF,viewed,6/09/21
19884,3807, Handout 10 Modules,'39916'.,PDF,viewed,6/09/21
19885,3807, Handout 11 ,'40817'.,PDF,viewed,6/09/21
19886,3807, Handout 12,'41471'.,PDF,viewed,6/09/21
19887,3502, Handout 7,'38179'.,PDF,viewed,6/09/21
19888,3502, Handout 6,'38178'.,PDF,viewed,6/09/21
19889,3758, Handout 12,'41471'.,PDF,viewed,6/09/21
19890,3758, Handout 11 ,'40817'.,PDF,viewed,6/09/21
19891,3758, Handout 10 Modules,'39916'.,PDF,viewed,6/09/21
19892,3758, Handout 10 Modules,'39916'.,PDF,viewed,6/09/21
19893,3758, Handout 9,'39915'.,PDF,viewed,6/09/21
19894,3918, Handout 11 ,'40817'.,PDF,viewed,6/09/21
19895,3826, Handout4 PythonProgramming2,'35326'.,PDF,viewed,6/09/21
19896,3938, Handout 12,'41471'.,PDF,viewed,6/09/21
19899,3826, Handout 3,'33245'.,PDF,viewed,6/09/21
19900,3758, Handout 8 - Functions,'39914'.,PDF,viewed,6/09/21
19901,3758, Handout 7,'38179'.,PDF,viewed,6/09/21
19902,3758, Handout 6,'38178'.,PDF,viewed,6/09/21
19903,3758, Lecture Materials ,'37336',Other,completed,6/09/21
19904,3758, Handout 5 - Flowcharts,'37315'.,PDF,viewed,6/09/21
19905,3758, Handout4 PythonProgramming2,'35326',PDF,completed,6/09/21
19906,3758, Handout4 PythonProgramming2,'35326',PDF,completed,6/09/21
19907,3758, Handout4 PythonProgramming2,'35326'.,PDF,viewed,6/09/21
19910,3758, Handout 3,'33245'.,PDF,viewed,6/09/21
19911,3758, Handout 3,'33245'.,PDF,viewed,6/09/21
19912,3721, Handout 3,'33245'.,PDF,viewed,6/09/21
19913,3758, Handout 2,'33244'.,PDF,viewed,6/09/21
19914,3549, Handout4 PythonProgramming2,'35326'.,PDF,viewed,6/09/21
19915,3739, Handout 1,'33243'.,PDF,viewed,6/09/21
19918,3758, Handout 1,'33243'.,PDF,viewed,6/09/21
19920,3739, Handout 12,'41471'.,PDF,viewed,6/09/21
19921,3721, Handout 2,'33244'.,PDF,viewed,6/09/21
19922,3721, Handout 1,'33243'.,PDF,viewed,6/09/21
19923,3829, Handout 8 - Functions,'39914'.,PDF,viewed,6/09/21
19924,3758, Handout 1,'33243'.,PDF,viewed,6/09/21
19925,3546, Lecture 5,'37313',Video,completed,6/09/21
19926,3546, Lecture 4,'36184',Video,completed,6/09/21
19929,3546, Lecture 3,'35332',Video,completed,6/09/21
19930,3546, Lecture Materials ,'34050',Other,completed,6/09/21
19931,3502, Handout 8 - Functions,'39914'.,PDF,viewed,6/09/21
19932,3546, Handout4 PythonProgramming2,'35326',PDF,completed,6/09/21
19933,3546, Handout4 PythonProgramming2,'35326',PDF,completed,6/09/21
19934,3546, Handout4 PythonProgramming2,'35326'.,PDF,viewed,6/09/21
19935,3546, Handout 3,'33245'.,PDF,viewed,6/09/21
19936,3546, Handout 2,'33244'.,PDF,viewed,6/09/21
19937,3546, Handout 1,'33243'.,PDF,viewed,6/09/21
19938,3829, Handout 7,'38179'.,PDF,viewed,6/09/21
19939,3826, Handout 2,'33244'.,PDF,viewed,6/09/21
19940,3826, Handout 3,'33245'.,PDF,viewed,6/09/21
19941,3826, Handout 2,'33244'.,PDF,viewed,6/09/21
19942,3901, Handout 10 Modules,'39916'.,PDF,viewed,6/09/21
19943,3386, Handout 12,'41471'.,PDF,viewed,6/09/21
19944,3918, Handout 9,'39915'.,PDF,viewed,6/09/21
19945,3655, Handout 7,'38179'.,PDF,viewed,6/09/21
19946,3512, Lecture 4,'36184',Video,completed,6/09/21
19947,3655, Handout 6,'38178'.,PDF,viewed,6/09/21
19949,3404, Handout 7,'38179'.,PDF,viewed,6/09/21
19951,3475, Handout 12,'41471'.,PDF,viewed,6/09/21
19952,3655, Handout 5 - Flowcharts,'37315'.,PDF,viewed,6/09/21
19953,3673, Handout 1,'33243'.,PDF,viewed,6/09/21
19954,3673, Handout 5 - Flowcharts,'37315'.,PDF,viewed,6/09/21
19956,3673, Handout4 PythonProgramming2,'35326'.,PDF,viewed,6/09/21
19957,3673, Handout 3,'33245'.,PDF,viewed,6/09/21
19959,3497, Handout 3,'33245'.,PDF,viewed,6/09/21
19961,3673, Handout 2,'33244'.,PDF,viewed,6/09/21
19962,3673, Handout 2,'33244',PDF,completed,6/09/21
19963,3673, Handout 2,'33244',PDF,completed,6/09/21
19964,3673, Handout 1,'33243'.,PDF,viewed,6/09/21
19967,3922, Handout 9,'39915'.,PDF,viewed,6/09/21
19970,3565, Handout 12,'41471'.,PDF,viewed,6/09/21
19971,3565, Handout 11 ,'40817'.,PDF,viewed,6/09/21
19972,3907, Handout 11 ,'40817'.,PDF,viewed,6/09/21
19973,3565, Handout4 PythonProgramming2,'35326'.,PDF,viewed,6/09/21
19974,3928, Handout 3,'33245'.,PDF,viewed,6/09/21
19975,3644, Handout 11 ,'40817'.,PDF,viewed,6/09/21
19976,3834, Handout 12,'41471'.,PDF,viewed,6/09/21
19977,3834, Handout 11 ,'40817'.,PDF,viewed,6/09/21
19978,3834, Handout 10 Modules,'39916'.,PDF,viewed,6/09/21
19979,3834, Handout 9,'39915'.,PDF,viewed,6/09/21
19980,3834, Handout 7,'38179'.,PDF,viewed,6/09/21
19982,3834, Handout 6,'38178'.,PDF,viewed,6/09/21
19984,3834, Handout 5 - Flowcharts,'37315'.,PDF,viewed,6/09/21
19985,3834, Handout4 PythonProgramming2,'35326'.,PDF,viewed,6/09/21
19987,3928, Handout 2,'33244'.,PDF,viewed,6/09/21
19992,3928, Handout 3,'33245'.,PDF,viewed,6/09/21
19993,3928, Handout 2,'33244',PDF,completed,6/09/21
19994,3928, Lecture 2,'33127',Video,completed,6/09/21
19995,3933, Handout 8 - Functions,'39914'.,PDF,viewed,6/09/21
19996,3928, Handout 2,'33244'.,PDF,viewed,6/09/21
19997,3563, Handout 12,'41471'.,PDF,viewed,6/09/21
19998,3563, Handout4 PythonProgramming2,'35326'.,PDF,viewed,6/09/21
19999,3928, Handout 1,'33243'.,PDF,viewed,6/09/21
20000,3418, Handout 12,'41471'.,PDF,viewed,6/09/21
20001,3418, Handout 11 ,'40817'.,PDF,viewed,6/09/21
20002,3418, Handout 10 Modules,'39916'.,PDF,viewed,6/09/21
20003,3418, Handout 9,'39915'.,PDF,viewed,6/09/21
20004,3928, Handout 12,'41471'.,PDF,viewed,6/09/21
20005,3418, Handout 8 - Functions,'39914'.,PDF,viewed,6/09/21
20006,3418, Handout 6,'38178'.,PDF,viewed,6/09/21
20007,3418, Handout4 PythonProgramming2,'35326',PDF,completed,6/09/21
20008,3418, Handout4 PythonProgramming2,'35326'.,PDF,viewed,6/09/21
20009,3502, Handout 5 - Flowcharts,'37315'.,PDF,viewed,6/09/21
20010,3418, Handout 1,'33243'.,PDF,viewed,6/09/21
20012,3502, Handout 12,'41471'.,PDF,viewed,6/09/21
20014,3502, Handout 11 ,'40817'.,PDF,viewed,6/09/21
20015,3502, Handout 7,'38179'.,PDF,viewed,6/09/21
20016,3436, Handout 7,'38179'.,PDF,viewed,6/09/21
20017,3436, Handout 6,'38178'.,PDF,viewed,6/09/21
20018,3436, Handout 5 - Flowcharts,'37315'.,PDF,viewed,6/09/21
20020,3436, Handout 5 - Flowcharts,'37315'.,PDF,viewed,6/09/21
20021,3786, Handout 5 - Flowcharts,'37315'.,PDF,viewed,6/09/21
20022,3449, Lecture 6 ,'38177',Video,completed,6/09/21
20023,3449, Lab Materials ,'37338',Other,completed,6/09/21
20024,3449, Lecture Materials ,'37336',Other,completed,6/09/21
20025,3596, Handout 10 Modules,'39916'.,PDF,viewed,6/09/21
20026,3596, Handout 10 Modules,'39916'.,PDF,viewed,6/09/21
20027,3596, Handout 9,'39915'.,PDF,viewed,6/09/21
20028,3404, Lecture 7,'38519',Video,completed,6/09/21
20029,3545, Handout 12,'41471'.,PDF,viewed,6/09/21
20038,3404, Handout 7,'38179'.,PDF,viewed,6/09/21
20039,3676, Handout 10 Modules,'39916'.,PDF,viewed,6/09/21
20040,3676, Handout 10 Modules,'39916'.,PDF,viewed,6/09/21
20041,3676, Handout 10 Modules,'39916'.,PDF,viewed,6/09/21
20042,3901, Handout 7,'38179'.,PDF,viewed,6/09/21
20043,3901, Handout 6,'38178'.,PDF,viewed,6/09/21
20044,3754, Handout 3,'33245'.,PDF,viewed,6/09/21
20045,3901, Handout 5 - Flowcharts,'37315'.,PDF,viewed,6/09/21
20046,3754, Handout 3,'33245'.,PDF,viewed,6/09/21
20047,3754, Handout 3,'33245'.,PDF,viewed,6/09/21
20048,3801, Handout 1,'33243'.,PDF,viewed,6/09/21
20049,3754, Handout 1,'33243'.,PDF,viewed,6/09/21
20050,3754, Handout 1,'33243'.,PDF,viewed,6/09/21
20051,3754, Handout 1,'33243'.,PDF,viewed,6/09/21
20052,3653, Handout 5 - Flowcharts,'37315'.,PDF,viewed,6/09/21
20053,3653, Handout 6,'38178'.,PDF,viewed,6/09/21
20054,3653, Handout 5 - Flowcharts,'37315'.,PDF,viewed,6/09/21
20055,3653, Handout 12,'41471'.,PDF,viewed,6/09/21
20056,3422, Lecture 7,'38519',Video,completed,6/09/21
20057,3653, Handout 11 ,'40817'.,PDF,viewed,6/09/21
20058,3653, Handout 9,'39915'.,PDF,viewed,6/09/21
20059,3653, Handout 10 Modules,'39916'.,PDF,viewed,6/09/21
20060,3676, Handout 9,'39915'.,PDF,viewed,6/09/21
20061,3676, Handout 9,'39915'.,PDF,viewed,6/09/21
20062,3676, Handout 12,'41471'.,PDF,viewed,6/09/21
20063,3610, Handout 11 ,'40817'.,PDF,viewed,6/09/21
20064,3676, Handout 11 ,'40817'.,PDF,viewed,6/09/21
20066,3767, Handout 12,'41471'.,PDF,viewed,6/09/21
20067,3767, Handout 11 ,'40817'.,PDF,viewed,6/09/21
20068,3512, Handout4 PythonProgramming2,'35326'.,PDF,viewed,6/09/21
20069,3767, Handout 10 Modules,'39916'.,PDF,viewed,6/09/21
20070,3767, Handout 9,'39915'.,PDF,viewed,6/09/21
20071,3767, Handout 8 - Functions,'39914'.,PDF,viewed,6/09/21
20077,3829, Handout 7,'38179'.,PDF,viewed,6/09/21
20079,3767, Handout 7,'38179',PDF,completed,6/09/21
20080,3526, Handout 3,'33245'.,PDF,viewed,6/09/21
20081,3526, Handout 2,'33244'.,PDF,viewed,6/09/21
20083,3778, Lab Materials ,'36696',Other,completed,6/09/21
20084,3778, Handout 5 - Flowcharts,'37315',PDF,completed,6/09/21
20086,3829, Handout 5 - Flowcharts,'37315'.,PDF,viewed,6/09/21
20087,3829, Handout 6,'38178'.,PDF,viewed,6/09/21
20088,3767, Handout 7,'38179'.,PDF,viewed,6/09/21
20089,3767, Handout 7,'38179'.,PDF,viewed,6/09/21
20090,3767, Handout 7,'38179'.,PDF,viewed,6/09/21
20091,3767, Handout 7,'38179'.,PDF,viewed,6/09/21
20092,3767, Handout 6,'38178',PDF,completed,6/09/21
20093,3767, Handout 6,'38178'.,PDF,viewed,6/09/21
20094,3901, Handout4 PythonProgramming2,'35326'.,PDF,viewed,6/09/21
20095,3901, Handout4 PythonProgramming2,'35326'.,PDF,viewed,6/09/21
20097,3422, Handout 12,'41471'.,PDF,viewed,6/09/21
20098,3422, Handout 11 ,'40817'.,PDF,viewed,6/09/21
20099,3422, Handout 10 Modules,'39916'.,PDF,viewed,6/09/21
20100,3422, Handout 9,'39915'.,PDF,viewed,6/09/21
20101,3422, Handout 8 - Functions,'39914'.,PDF,viewed,6/09/21
20102,3422, Handout 7,'38179'.,PDF,viewed,6/09/21
20103,3422, Handout 6,'38178'.,PDF,viewed,6/09/21
20104,3422, Handout 5 - Flowcharts,'37315'.,PDF,viewed,6/09/21
20105,3778, Handout 2,'33244'.,PDF,viewed,6/09/21
20106,3778, Handout 1,'33243',PDF,completed,6/09/21
20107,3422, Handout4 PythonProgramming2,'35326'.,PDF,viewed,6/09/21
20108,3422, Handout 3,'33245'.,PDF,viewed,6/09/21
20109,3422, Handout 2,'33244'.,PDF,viewed,6/09/21
20110,3422, Handout 1,'33243'.,PDF,viewed,6/09/21
20111,3683, Handout 5 - Flowcharts,'37315'.,PDF,viewed,6/09/21
20112,3592, Handout 12,'41471'.,PDF,viewed,6/09/21
20113,3592, Handout 12,'41471'.,PDF,viewed,6/09/21
20114,3778, Handout 1,'33243'.,PDF,viewed,6/09/21
20116,3683, Handout 11 ,'40817'.,PDF,viewed,6/09/21
20117,3592, Handout 11 ,'40817'.,PDF,viewed,6/09/21
20118,3683, Handout 3,'33245'.,PDF,viewed,6/09/21
20120,3683, Handout 2,'33244'.,PDF,viewed,6/09/21
20121,3683, Handout 1,'33243'.,PDF,viewed,6/09/21
20122,3592, Handout 10 Modules,'39916'.,PDF,viewed,6/09/21
20123,3592, Handout 11 ,'40817'.,PDF,viewed,6/09/21
20124,3592, Handout 9,'39915'.,PDF,viewed,6/09/21
20126,3592, Handout 10 Modules,'39916'.,PDF,viewed,6/09/21
20127,3592, Handout 8 - Functions,'39914'.,PDF,viewed,6/09/21
20129,3592, Handout 6,'38178'.,PDF,viewed,6/09/21
20130,3531, Handout 12,'41471'.,PDF,viewed,6/09/21
20132,3531, Handout 8 - Functions,'39914'.,PDF,viewed,6/09/21
20133,3603, Handout 11 ,'40817'.,PDF,viewed,6/09/21
20134,3603, Handout 10 Modules,'39916'.,PDF,viewed,6/09/21
20135,3603, Handout 9,'39915'.,PDF,viewed,6/09/21
20136,3603, Handout 8 - Functions,'39914'.,PDF,viewed,6/09/21
20137,3531, Handout 7,'38179'.,PDF,viewed,6/09/21
20138,3603, Handout 7,'38179'.,PDF,viewed,6/09/21
20139,3603, Handout 6,'38178'.,PDF,viewed,6/09/21
20140,3603, Handout 5 - Flowcharts,'37315'.,PDF,viewed,6/09/21
